"","year","category","winner","entity"
"2160",1946,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To ARTHUR F. BLINN, ROBERT O. COOK, C. O. SLYFIELD and the WALT DISNEY STUDIO SOUND DEPARTMENT for the design and development of an audio finder and track viewer for checking and locating noise in sound tracks."
"2161",1946,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To BURTON F. MILLER and the WARNER BROS. STUDIO SOUND DEPARTMENT for the design and application of an equalizer to eliminate relative spectral energy distortion in electronic compressors."
"2162",1946,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To MARTY MARTIN and HAL ADKINS of the RKO Radio Studio Miniature Department for the design and construction of equipment providing visual bullet effects."
"2163",1946,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To HAROLD NYE and the WARNER BROS. STUDIO ELECTRICAL DEPARTMENT for the development of the electronically controlled fire and gaslight effect."
"2164",1947,"ACTOR","True","Ronald Colman"
"2165",1947,"ACTOR","False","John Garfield"
"2166",1947,"ACTOR","False","Gregory Peck"
"2167",1947,"ACTOR","False","William Powell"
"2168",1947,"ACTOR","False","Michael Redgrave"
"2169",1947,"ACTOR IN A SUPPORTING ROLE","False","Charles Bickford"
"2170",1947,"ACTOR IN A SUPPORTING ROLE","False","Thomas Gomez"
"2171",1947,"ACTOR IN A SUPPORTING ROLE","True","Edmund Gwenn"
"2172",1947,"ACTOR IN A SUPPORTING ROLE","False","Robert Ryan"
"2173",1947,"ACTOR IN A SUPPORTING ROLE","False","Richard Widmark"
"2174",1947,"ACTRESS","False","Joan Crawford"
"2175",1947,"ACTRESS","False","Susan Hayward"
"2176",1947,"ACTRESS","False","Dorothy McGuire"
"2177",1947,"ACTRESS","False","Rosalind Russell"
"2178",1947,"ACTRESS","True","Loretta Young"
"2179",1947,"ACTRESS IN A SUPPORTING ROLE","False","Ethel Barrymore"
"2180",1947,"ACTRESS IN A SUPPORTING ROLE","False","Gloria Grahame"
"2181",1947,"ACTRESS IN A SUPPORTING ROLE","True","Celeste Holm"
"2182",1947,"ACTRESS IN A SUPPORTING ROLE","False","Marjorie Main"
"2183",1947,"ACTRESS IN A SUPPORTING ROLE","False","Anne Revere"
"2184",1947,"ART DIRECTION (Black-and-White)","False","The Foxes of Harrow"
"2185",1947,"ART DIRECTION (Black-and-White)","True","Great Expectations"
"2186",1947,"ART DIRECTION (Color)","True","Black Narcissus"
"2187",1947,"ART DIRECTION (Color)","False","Life with Father"
"2188",1947,"CINEMATOGRAPHY (Black-and-White)","False","The Ghost and Mrs. Muir"
"2189",1947,"CINEMATOGRAPHY (Black-and-White)","True","Great Expectations"
"2190",1947,"CINEMATOGRAPHY (Black-and-White)","False","Green Dolphin Street"
"2191",1947,"CINEMATOGRAPHY (Color)","True","Black Narcissus"
"2192",1947,"CINEMATOGRAPHY (Color)","False","Life with Father"
"2193",1947,"CINEMATOGRAPHY (Color)","False","Mother Wore Tights"
"2194",1947,"DIRECTING","False","The Bishop's Wife"
"2195",1947,"DIRECTING","False","Crossfire"
"2196",1947,"DIRECTING","False","A Double Life"
"2197",1947,"DIRECTING","True","Gentleman's Agreement"
"2198",1947,"DIRECTING","False","Great Expectations"
"2199",1947,"DOCUMENTARY (Feature)","True","Design for Death"
"2200",1947,"DOCUMENTARY (Feature)","False","Journey into Medicine"
"2201",1947,"DOCUMENTARY (Feature)","False","The World Is Rich"
"2202",1947,"DOCUMENTARY (Short Subject)","True","First Steps"
"2203",1947,"DOCUMENTARY (Short Subject)","False","Passport to Nowhere"
"2204",1947,"DOCUMENTARY (Short Subject)","False","School in the Mailbox"
"2205",1947,"FILM EDITING","False","The Bishop's Wife"
"2206",1947,"FILM EDITING","True","Body and Soul"
"2207",1947,"FILM EDITING","False","Gentleman's Agreement"
"2208",1947,"FILM EDITING","False","Green Dolphin Street"
"2209",1947,"FILM EDITING","False","Odd Man Out"
"2210",1947,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","The Bishop's Wife"
"2211",1947,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","Captain from Castile"
"2212",1947,"MUSIC (Music Score of a Dramatic or Comedy Picture)","True","A Double Life"
"2213",1947,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","Forever Amber"
"2214",1947,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","Life with Father"
"2215",1947,"MUSIC (Scoring of a Musical Picture)","False","Fiesta"
"2216",1947,"MUSIC (Scoring of a Musical Picture)","True","Mother Wore Tights"
"2217",1947,"MUSIC (Scoring of a Musical Picture)","False","My Wild Irish Rose"
"2218",1947,"MUSIC (Scoring of a Musical Picture)","False","Road to Rio"
"2219",1947,"MUSIC (Scoring of a Musical Picture)","False","Song of the South"
"2220",1947,"MUSIC (Song)","False","The Time, the Place and the Girl"
"2221",1947,"MUSIC (Song)","False","The Perils of Pauline"
"2222",1947,"MUSIC (Song)","False","Good News"
"2223",1947,"MUSIC (Song)","False","Mother Wore Tights"
"2224",1947,"MUSIC (Song)","True","Song of the South"
"2225",1947,"BEST MOTION PICTURE","False","The Bishop's Wife"
"2226",1947,"BEST MOTION PICTURE","False","Crossfire"
"2227",1947,"BEST MOTION PICTURE","True","Gentleman's Agreement"
"2228",1947,"BEST MOTION PICTURE","False","Great Expectations"
"2229",1947,"BEST MOTION PICTURE","False","Miracle on 34th Street"
"2230",1947,"SHORT SUBJECT (Cartoon)","False","Chip An' Dale"
"2231",1947,"SHORT SUBJECT (Cartoon)","False","Dr. Jekyll and Mr. Mouse"
"2232",1947,"SHORT SUBJECT (Cartoon)","False","Pluto's Blue Note"
"2233",1947,"SHORT SUBJECT (Cartoon)","False","Tubby the Tuba"
"2234",1947,"SHORT SUBJECT (Cartoon)","True","Tweetie Pie"
"2235",1947,"SHORT SUBJECT (One-reel)","False","Brooklyn, U.S.A."
"2236",1947,"SHORT SUBJECT (One-reel)","True","Good-bye Miss Turlock"
"2237",1947,"SHORT SUBJECT (One-reel)","False","Moon Rockets"
"2238",1947,"SHORT SUBJECT (One-reel)","False","Now You See It"
"2239",1947,"SHORT SUBJECT (One-reel)","False","So You Want to Be in Pictures"
"2240",1947,"SHORT SUBJECT (Two-reel)","False","Champagne for Two"
"2241",1947,"SHORT SUBJECT (Two-reel)","True","Climbing the Matterhorn"
"2242",1947,"SHORT SUBJECT (Two-reel)","False","Fight of the Wild Stallions"
"2243",1947,"SHORT SUBJECT (Two-reel)","False","Give Us the Earth"
"2244",1947,"SHORT SUBJECT (Two-reel)","False","A Voice Is Born: The Story of Niklos Gafni"
"2245",1947,"SOUND RECORDING","True","The Bishop's Wife"
"2246",1947,"SOUND RECORDING","False","Green Dolphin Street"
"2247",1947,"SOUND RECORDING","False","T-Men"
"2248",1947,"SPECIAL EFFECTS","True","Green Dolphin Street"
"2249",1947,"SPECIAL EFFECTS","False","Unconquered"
"2250",1947,"WRITING (Motion Picture Story)","False","A Cage of Nightingales"
"2251",1947,"WRITING (Motion Picture Story)","False","It Happened on Fifth Avenue"
"2252",1947,"WRITING (Motion Picture Story)","False","Kiss of Death"
"2253",1947,"WRITING (Motion Picture Story)","True","Miracle on 34th Street"
"2254",1947,"WRITING (Motion Picture Story)","False","Smash-Up--The Story of a Woman"
"2255",1947,"WRITING (Original Screenplay)","True","The Bachelor and the Bobby-Soxer"
"2256",1947,"WRITING (Original Screenplay)","False","Body and Soul"
"2257",1947,"WRITING (Original Screenplay)","False","A Double Life"
"2258",1947,"WRITING (Original Screenplay)","False","Monsieur Verdoux"
"2259",1947,"WRITING (Original Screenplay)","False","Shoe-Shine"
"2260",1947,"WRITING (Screenplay)","False","Boomerang!"
"2261",1947,"WRITING (Screenplay)","False","Crossfire"
"2262",1947,"WRITING (Screenplay)","False","Gentleman's Agreement"
"2263",1947,"WRITING (Screenplay)","False","Great Expectations"
"2264",1947,"WRITING (Screenplay)","True","Miracle on 34th Street"
"2265",1947,"SPECIAL AWARD","True","To James Baskett for his able and heart-warming characterization of Uncle Remus, friend and story teller to the children of the world in Walt Disney's Song of the South ."
"2266",1947,"SPECIAL AWARD","True","To Bill and Coo , in which artistry and patience blended in a novel and entertaining use of the medium of motion pictures."
"2267",1947,"SPECIAL AWARD","True","To Shoe-Shine - the high quality of this motion picture, brought to eloquent life in a country scarred by war, is proof to the world that the creative spirit can triumph over adversity."
"2268",1947,"SPECIAL AWARD","True","To Colonel William N. Selig, Albert E. Smith, Thomas Armat and George K. Spoor (one of) the small group of pioneers whose belief in a new medium, and whose contributions to its development, blazed the trail along which the motion picture has progressed, in their lifetime, from obscurity to world-wide acclaim."
"2269",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To C. C. DAVIS and ELECTRICAL RESEARCH PRODUCTS DIVISION OF WESTERN ELECTRIC COMPANY for the development and application of an improved film drive filter mechanism."
"2270",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To C. R. DAILY and the PARAMOUNT STUDIO FILM LABORATORY, STILL and ENGINEERING DEPARTMENTS for the development and first practical application to motion picture and still photography of a method of increasing film speed as first suggested to the industry by E. I. duPont de Nemours & Company."
"2271",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To NATHAN LEVINSON and the WARNER BROS. STUDIO SOUND DEPARTMENT for the design and construction of a constant-speed sound editing machine."
"2272",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To FARCIOT EDOUART, C. R. DAILY, HAL CORL, H. G. CARTWRIGHT and the PARAMOUNT STUDIO TRANSPARENCY and ENGINEERING DEPARTMENTS for the first application of a special anti-solarizing glass to high-intensity background and spot arc projectors."
"2273",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To FRED PONEDEL of Warner Bros. Studio for pioneering the fabrication and practical application to motion picture color photography of large translucent photographic backgrounds."
"2274",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To KURT SINGER and the RCA VICTOR DIVISION OF RADIO CORPORATION OF AMERICA for the design and development of a continuously variable band-elimination filter."
"2275",1947,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To JAMES GIBBONS of Warner Bros. Studio for the development and production of large dyed plastic filters for motion picture photography."
"2276",1948,"ACTOR","False","Lew Ayres"
"2277",1948,"ACTOR","False","Montgomery Clift"
"2278",1948,"ACTOR","False","Dan Dailey"
"2279",1948,"ACTOR","True","Laurence Olivier"
"2280",1948,"ACTOR","False","Clifton Webb"
"2281",1948,"ACTOR IN A SUPPORTING ROLE","False","Charles Bickford"
"2282",1948,"ACTOR IN A SUPPORTING ROLE","False","José Ferrer"
"2283",1948,"ACTOR IN A SUPPORTING ROLE","False","Oscar Homolka"
"2284",1948,"ACTOR IN A SUPPORTING ROLE","True","Walter Huston"
"2285",1948,"ACTOR IN A SUPPORTING ROLE","False","Cecil Kellaway"
"2286",1948,"ACTRESS","False","Ingrid Bergman"
"2287",1948,"ACTRESS","False","Olivia de Havilland"
"2288",1948,"ACTRESS","False","Irene Dunne"
"2289",1948,"ACTRESS","False","Barbara Stanwyck"
"2290",1948,"ACTRESS","True","Jane Wyman"
"2291",1948,"ACTRESS IN A SUPPORTING ROLE","False","Barbara Bel Geddes"
"2292",1948,"ACTRESS IN A SUPPORTING ROLE","False","Ellen Corby"
"2293",1948,"ACTRESS IN A SUPPORTING ROLE","False","Agnes Moorehead"
"2294",1948,"ACTRESS IN A SUPPORTING ROLE","False","Jean Simmons"
"2295",1948,"ACTRESS IN A SUPPORTING ROLE","True","Claire Trevor"
"2296",1948,"ART DIRECTION (Black-and-White)","True","Hamlet"
"2297",1948,"ART DIRECTION (Black-and-White)","False","Johnny Belinda"
"2298",1948,"ART DIRECTION (Color)","False","Joan of Arc"
"2299",1948,"ART DIRECTION (Color)","True","The Red Shoes"
"2300",1948,"CINEMATOGRAPHY (Black-and-White)","False","A Foreign Affair"
"2301",1948,"CINEMATOGRAPHY (Black-and-White)","False","I Remember Mama"
"2302",1948,"CINEMATOGRAPHY (Black-and-White)","False","Johnny Belinda"
"2303",1948,"CINEMATOGRAPHY (Black-and-White)","True","The Naked City"
"2304",1948,"CINEMATOGRAPHY (Black-and-White)","False","Portrait of Jennie"
"2305",1948,"CINEMATOGRAPHY (Color)","False","Green Grass of Wyoming"
"2306",1948,"CINEMATOGRAPHY (Color)","True","Joan of Arc"
"2307",1948,"CINEMATOGRAPHY (Color)","False","The Loves of Carmen"
"2308",1948,"CINEMATOGRAPHY (Color)","False","The Three Musketeers"
"2309",1948,"COSTUME DESIGN (Black-and-White)","False","B. F.'s Daughter"
"2310",1948,"COSTUME DESIGN (Black-and-White)","True","Hamlet"
"2311",1948,"COSTUME DESIGN (Color)","False","The Emperor Waltz"
"2312",1948,"COSTUME DESIGN (Color)","True","Joan of Arc"
"2313",1948,"DIRECTING","False","Hamlet"
"2314",1948,"DIRECTING","False","Johnny Belinda"
"2315",1948,"DIRECTING","False","The Search"
"2316",1948,"DIRECTING","False","The Snake Pit"
"2317",1948,"DIRECTING","True","The Treasure of the Sierra Madre"
"2318",1948,"DOCUMENTARY (Feature)","False","The Quiet One"
"2319",1948,"DOCUMENTARY (Feature)","True","The Secret Land"
"2320",1948,"DOCUMENTARY (Short Subject)","False","Heart to Heart"
"2321",1948,"DOCUMENTARY (Short Subject)","False","Operation Vittles"
"2322",1948,"DOCUMENTARY (Short Subject)","True","Toward Independence"
"2323",1948,"FILM EDITING","False","Joan of Arc"
"2324",1948,"FILM EDITING","False","Johnny Belinda"
"2325",1948,"FILM EDITING","True","The Naked City"
"2326",1948,"FILM EDITING","False","Red River"
"2327",1948,"FILM EDITING","False","The Red Shoes"
"2328",1948,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","Hamlet"
"2329",1948,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","Joan of Arc"
"2330",1948,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","Johnny Belinda"
"2331",1948,"MUSIC (Music Score of a Dramatic or Comedy Picture)","True","The Red Shoes"
"2332",1948,"MUSIC (Music Score of a Dramatic or Comedy Picture)","False","The Snake Pit"
"2333",1948,"MUSIC (Scoring of a Musical Picture)","True","Easter Parade"
"2334",1948,"MUSIC (Scoring of a Musical Picture)","False","The Emperor Waltz"
"2335",1948,"MUSIC (Scoring of a Musical Picture)","False","The Pirate"
"2336",1948,"MUSIC (Scoring of a Musical Picture)","False","Romance on the High Seas"
"2337",1948,"MUSIC (Scoring of a Musical Picture)","False","When My Baby Smiles at Me"
"2338",1948,"MUSIC (Song)","True","The Paleface"
"2339",1948,"MUSIC (Song)","False","Casbah"
"2340",1948,"MUSIC (Song)","False","Romance on the High Seas"
"2341",1948,"MUSIC (Song)","False","That Lady in Ermine"
"2342",1948,"MUSIC (Song)","False","Wet Blanket Policy"
"2343",1948,"BEST MOTION PICTURE","True","Hamlet"
"2344",1948,"BEST MOTION PICTURE","False","Johnny Belinda"
"2345",1948,"BEST MOTION PICTURE","False","The Red Shoes"
"2346",1948,"BEST MOTION PICTURE","False","The Snake Pit"
"2347",1948,"BEST MOTION PICTURE","False","The Treasure of the Sierra Madre"
"2348",1948,"SHORT SUBJECT (Cartoon)","True","The Little Orphan"
"2349",1948,"SHORT SUBJECT (Cartoon)","False","Mickey and the Seal"
"2350",1948,"SHORT SUBJECT (Cartoon)","False","Mouse Wreckers"
"2351",1948,"SHORT SUBJECT (Cartoon)","False","Robin Hoodlum"
"2352",1948,"SHORT SUBJECT (Cartoon)","False","Tea for Two Hundred"
"2353",1948,"SHORT SUBJECT (One-reel)","False","Annie Was a Wonder"
"2354",1948,"SHORT SUBJECT (One-reel)","False","Cinderella Horse"
"2355",1948,"SHORT SUBJECT (One-reel)","False","So You Want to Be on the Radio"
"2356",1948,"SHORT SUBJECT (One-reel)","True","Symphony of a City"
"2357",1948,"SHORT SUBJECT (One-reel)","False","You Can't Win"
"2358",1948,"SHORT SUBJECT (Two-reel)","False","Calgary Stampede"
"2359",1948,"SHORT SUBJECT (Two-reel)","False","Going to Blazes"
"2360",1948,"SHORT SUBJECT (Two-reel)","False","Samba-Mania"
"2361",1948,"SHORT SUBJECT (Two-reel)","True","Seal Island"
"2362",1948,"SHORT SUBJECT (Two-reel)","False","Snow Capers"
"2363",1948,"SOUND RECORDING","False","Johnny Belinda"
"2364",1948,"SOUND RECORDING","False","Moonrise"
"2365",1948,"SOUND RECORDING","True","The Snake Pit"
"2366",1948,"SPECIAL EFFECTS","False","Deep Waters"
"2367",1948,"SPECIAL EFFECTS","True","Portrait of Jennie"
"2368",1948,"WRITING (Motion Picture Story)","False","Louisiana Story"
"2369",1948,"WRITING (Motion Picture Story)","False","The Naked City"
"2370",1948,"WRITING (Motion Picture Story)","False","Red River"
"2371",1948,"WRITING (Motion Picture Story)","False","The Red Shoes"
"2372",1948,"WRITING (Motion Picture Story)","True","The Search"
"2373",1948,"WRITING (Screenplay)","False","A Foreign Affair"
"2374",1948,"WRITING (Screenplay)","False","Johnny Belinda"
"2375",1948,"WRITING (Screenplay)","False","The Search"
"2376",1948,"WRITING (Screenplay)","False","The Snake Pit"
"2377",1948,"WRITING (Screenplay)","True","The Treasure of the Sierra Madre"
"2378",1948,"SPECIAL FOREIGN LANGUAGE FILM AWARD","True","To Monsieur Vincent - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1948."
"2379",1948,"SPECIAL AWARD","True","To Ivan Jandl, for the outstanding juvenile performance of 1948, as ""Karel Malik"" in The Search ."
"2380",1948,"SPECIAL AWARD","True","To Sid Grauman, master showman, who raised the standard of exhibition of motion pictures."
"2381",1948,"SPECIAL AWARD","True","To Adolph Zukor, a man who has been called the father of the feature film in America, for his services to the industry over a period of forty years."
"2382",1948,"SPECIAL AWARD","True","To Walter Wanger for distinguished service to the industry in adding to its moral stature in the world community by his production of the picture Joan of Arc ."
"2383",1948,"SPECIAL AWARD","True","To Jean Hersholt - in recognition of his service to the Academy during four terms as president."
"2384",1948,"IRVING G. THALBERG MEMORIAL AWARD","True","Jerry Wald"
"2385",1948,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To VICTOR CACCIALANZA, MAURICE AYERS and the PARAMOUNT STUDIO SET CONSTRUCTION DEPARTMENT for the development and application of ""Paralite,"" a new lightweight plaster process for set construction."
"2386",1948,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To NICK KALTEN, LOUIS J. WITTE and the 20TH CENTURY-FOX STUDIO MECHANICAL EFFECTS DEPARTMENT for a process of preserving and flame-proofing foliage."
